id,name,value,category
65303,User65303,7,A
65304,User65304,23,B
65305,User65305,35,A
65306,User65306,34,A
65307,User65307,48,A
65308,User65308,8,C
65309,User65309,75,B
65310,User65310,22,C
65311,User65311,47,C
65312,User65312,22,C
65313,User65313,61,A
65314,User65314,21,C
65315,User65315,86,C
65316,User65316,47,A
65317,User65317,26,B
65318,User65318,77,A
65319,User65319,1,A
65320,User65320,25,C
65321,User65321,87,C
65322,User65322,94,C
65323,User65323,0,B
65324,User65324,5,C
65325,User65325,41,C
65326,User65326,51,C
65327,User65327,91,A
65328,User65328,50,A
65329,User65329,89,A
65330,User65330,65,B
65331,User65331,7,B
65332,User65332,99,C
65333,User65333,17,A
65334,User65334,43,B
65335,User65335,100,A
65336,User65336,92,C
65337,User65337,73,C
65338,User65338,20,C
65339,User65339,15,B
65340,User65340,27,A
65341,User65341,36,A
65342,User65342,75,B
65343,User65343,57,C
65344,User65344,74,A
65345,User65345,63,A
65346,User65346,85,A
65347,User65347,39,C
65348,User65348,31,C
65349,User65349,64,C
65350,User65350,7,B
65351,User65351,17,C
65352,User65352,54,B
65353,User65353,71,C
65354,User65354,84,C
65355,User65355,69,C
65356,User65356,47,B
65357,User65357,23,A
65358,User65358,83,C
65359,User65359,2,B
65360,User65360,73,C
65361,User65361,92,A
65362,User65362,78,B
65363,User65363,3,C
65364,User65364,71,A
65365,User65365,92,B
65366,User65366,50,A
65367,User65367,73,A
65368,User65368,78,A
65369,User65369,6,C
65370,User65370,0,B
65371,User65371,56,B
65372,User65372,6,A
65373,User65373,80,C
65374,User65374,93,B
65375,User65375,5,A
65376,User65376,92,C
65377,User65377,14,C
65378,User65378,67,C
65379,User65379,43,A
65380,User65380,94,A
65381,User65381,18,A
65382,User65382,82,A
65383,User65383,27,C
65384,User65384,49,C
65385,User65385,73,B
65386,User65386,88,B
65387,User65387,21,A
65388,User65388,83,A
65389,User65389,15,B
65390,User65390,79,C
65391,User65391,23,C
65392,User65392,21,B
65393,User65393,89,B
65394,User65394,76,B
65395,User65395,48,A
65396,User65396,39,B
65397,User65397,52,A
65398,User65398,16,C
65399,User65399,23,C
65400,User65400,36,C
65401,User65401,96,C
65402,User65402,26,B
65403,User65403,31,C
65404,User65404,86,C
65405,User65405,64,A
65406,User65406,59,B
65407,User65407,3,C
65408,User65408,15,A
65409,User65409,54,A
65410,User65410,98,A
65411,User65411,50,A
65412,User65412,59,B
65413,User65413,11,C
65414,User65414,60,A
65415,User65415,86,A
65416,User65416,17,B
65417,User65417,89,C
65418,User65418,0,B
65419,User65419,69,C
65420,User65420,26,B
65421,User65421,6,B
65422,User65422,77,A
65423,User65423,78,A
65424,User65424,4,B
65425,User65425,50,A
65426,User65426,11,B
65427,User65427,27,A
65428,User65428,13,A
65429,User65429,78,A
65430,User65430,68,C
65431,User65431,28,A
65432,User65432,56,A
65433,User65433,2,C
65434,User65434,57,A
65435,User65435,80,A
65436,User65436,34,B
65437,User65437,53,B
65438,User65438,3,A
65439,User65439,76,B
65440,User65440,65,A
65441,User65441,26,A
65442,User65442,10,B
65443,User65443,52,C
65444,User65444,73,A
65445,User65445,91,A
65446,User65446,19,B
65447,User65447,62,C
65448,User65448,27,A
65449,User65449,54,A
65450,User65450,77,B
65451,User65451,45,A
65452,User65452,13,B
65453,User65453,91,B
65454,User65454,57,B
65455,User65455,93,A
65456,User65456,16,A
65457,User65457,95,A
65458,User65458,10,C
65459,User65459,86,B
65460,User65460,79,B
65461,User65461,32,A
65462,User65462,4,A
65463,User65463,91,C
65464,User65464,34,B
65465,User65465,99,C
65466,User65466,54,C
65467,User65467,34,B
65468,User65468,4,B
65469,User65469,7,C
65470,User65470,11,A
65471,User65471,78,C
65472,User65472,13,B
65473,User65473,13,B
65474,User65474,82,A
65475,User65475,9,B
65476,User65476,60,A
65477,User65477,96,B
65478,User65478,31,C
65479,User65479,34,C
65480,User65480,70,B
65481,User65481,44,B
65482,User65482,99,C
65483,User65483,97,B
65484,User65484,31,B
65485,User65485,50,C
65486,User65486,96,C
65487,User65487,29,A
65488,User65488,52,B
65489,User65489,34,B
65490,User65490,73,A
65491,User65491,64,B
65492,User65492,63,A
65493,User65493,70,B
65494,User65494,94,C
65495,User65495,63,A
65496,User65496,14,A
65497,User65497,14,C
65498,User65498,60,C
65499,User65499,88,C
65500,User65500,62,C
65501,User65501,81,B
65502,User65502,52,A
65503,User65503,9,B
65504,User65504,48,B
65505,User65505,2,A
65506,User65506,51,C
65507,User65507,81,C
65508,User65508,44,C
65509,User65509,4,C
65510,User65510,80,C
65511,User65511,82,C
65512,User65512,29,C
65513,User65513,7,C
65514,User65514,97,A
65515,User65515,54,A
65516,User65516,46,A
65517,User65517,13,B
65518,User65518,59,B
65519,User65519,62,C
65520,User65520,2,B
65521,User65521,74,A
65522,User65522,1,C
65523,User65523,27,B
65524,User65524,81,B
65525,User65525,40,A
65526,User65526,47,C
65527,User65527,30,A
65528,User65528,32,B
65529,User65529,13,C
65530,User65530,55,B
65531,User65531,79,B
65532,User65532,70,C
65533,User65533,1,B
65534,User65534,23,C
65535,User65535,3,B
65536,User65536,53,A
65537,User65537,8,C
65538,User65538,35,A
65539,User65539,44,A
65540,User65540,30,C
65541,User65541,50,C
65542,User65542,1,A
65543,User65543,9,C
65544,User65544,17,C
65545,User65545,39,A
65546,User65546,82,A
65547,User65547,79,A
65548,User65548,97,A
65549,User65549,50,A
65550,User65550,12,C
65551,User65551,9,B
65552,User65552,97,B
65553,User65553,66,A
65554,User65554,72,A
65555,User65555,65,C
65556,User65556,31,C
65557,User65557,71,A
65558,User65558,83,C
65559,User65559,4,B
65560,User65560,39,B
65561,User65561,2,C
65562,User65562,8,A
65563,User65563,68,B
65564,User65564,24,B
65565,User65565,65,C
65566,User65566,96,A
65567,User65567,100,B
65568,User65568,10,A
65569,User65569,51,B
65570,User65570,57,A
65571,User65571,35,C
65572,User65572,34,A
65573,User65573,32,C
65574,User65574,65,B
65575,User65575,92,A
65576,User65576,95,C
65577,User65577,74,A
65578,User65578,10,C
65579,User65579,39,A
65580,User65580,19,B
65581,User65581,21,B
65582,User65582,87,C
65583,User65583,6,B
65584,User65584,19,A
65585,User65585,0,B
65586,User65586,15,B
65587,User65587,15,B
65588,User65588,69,A
65589,User65589,66,C
65590,User65590,38,A
65591,User65591,72,B
65592,User65592,49,C
65593,User65593,22,C
65594,User65594,63,B
65595,User65595,69,A
65596,User65596,59,B
65597,User65597,2,B
65598,User65598,35,A
65599,User65599,68,B
65600,User65600,35,C
65601,User65601,35,B
65602,User65602,58,B
65603,User65603,100,C
65604,User65604,49,B
65605,User65605,83,B
65606,User65606,94,C
65607,User65607,30,A
65608,User65608,70,C
65609,User65609,76,A
65610,User65610,2,B
65611,User65611,54,A
65612,User65612,69,B
65613,User65613,51,B
65614,User65614,28,C
65615,User65615,68,A
65616,User65616,22,C
65617,User65617,28,B
65618,User65618,47,B
65619,User65619,5,A
65620,User65620,94,C
65621,User65621,1,B
65622,User65622,56,A
65623,User65623,19,C
65624,User65624,98,A
65625,User65625,60,A
65626,User65626,47,C
65627,User65627,11,C
65628,User65628,26,B
65629,User65629,54,A
65630,User65630,11,A
65631,User65631,27,C
65632,User65632,78,B
65633,User65633,69,B
65634,User65634,95,B
65635,User65635,1,B
65636,User65636,41,C
65637,User65637,18,C
65638,User65638,58,B
65639,User65639,62,C
65640,User65640,22,A
65641,User65641,72,C
65642,User65642,26,B
65643,User65643,10,B
65644,User65644,14,B
65645,User65645,17,A
65646,User65646,93,A
65647,User65647,36,A
65648,User65648,9,A
65649,User65649,37,A
65650,User65650,17,C
65651,User65651,43,B
65652,User65652,93,B
65653,User65653,40,C
65654,User65654,60,B
65655,User65655,44,B
65656,User65656,88,B
65657,User65657,58,C
65658,User65658,78,A
65659,User65659,77,A
65660,User65660,72,C
65661,User65661,51,C
65662,User65662,96,B
65663,User65663,19,A
65664,User65664,86,C
65665,User65665,17,A
65666,User65666,46,A
65667,User65667,75,A
65668,User65668,98,C
65669,User65669,88,B
65670,User65670,95,B
65671,User65671,63,A
65672,User65672,73,B
65673,User65673,19,A
65674,User65674,18,B
65675,User65675,7,B
65676,User65676,91,B
65677,User65677,94,C
65678,User65678,98,B
65679,User65679,3,A
65680,User65680,50,C
65681,User65681,44,C
65682,User65682,46,B
65683,User65683,34,C
65684,User65684,61,A
65685,User65685,15,A
65686,User65686,48,C
65687,User65687,35,B
65688,User65688,58,C
65689,User65689,86,A
65690,User65690,30,A
65691,User65691,6,B
65692,User65692,3,C
65693,User65693,42,A
65694,User65694,66,B
65695,User65695,51,B
65696,User65696,41,B
65697,User65697,89,B
65698,User65698,21,C
65699,User65699,7,A
65700,User65700,91,C
65701,User65701,33,C
65702,User65702,24,B
65703,User65703,58,A
65704,User65704,73,B
65705,User65705,37,C
65706,User65706,47,A
65707,User65707,62,A
65708,User65708,75,C
65709,User65709,7,C
65710,User65710,81,A
65711,User65711,76,C
65712,User65712,64,A
65713,User65713,45,A
65714,User65714,49,B
65715,User65715,99,C
65716,User65716,91,C
65717,User65717,0,B
65718,User65718,75,C
65719,User65719,28,A
65720,User65720,100,B
65721,User65721,55,B
65722,User65722,51,B
65723,User65723,27,C
65724,User65724,41,B
65725,User65725,19,A
65726,User65726,78,B
65727,User65727,56,C
65728,User65728,44,A
65729,User65729,70,C
65730,User65730,87,B
65731,User65731,85,A
65732,User65732,56,B
65733,User65733,76,A
65734,User65734,68,B
65735,User65735,14,A
65736,User65736,19,A
65737,User65737,15,A
65738,User65738,59,C
65739,User65739,26,B
65740,User65740,85,C
65741,User65741,1,C
65742,User65742,49,A
65743,User65743,63,A
65744,User65744,20,B
65745,User65745,83,C
65746,User65746,52,C
65747,User65747,97,B
65748,User65748,97,B
65749,User65749,27,B
65750,User65750,55,B
65751,User65751,84,A
65752,User65752,99,A
65753,User65753,3,C
65754,User65754,73,B
65755,User65755,45,A
65756,User65756,73,A
65757,User65757,4,B
65758,User65758,12,B
65759,User65759,15,A
65760,User65760,44,C
65761,User65761,90,B
65762,User65762,93,C
65763,User65763,46,B
65764,User65764,8,C
65765,User65765,43,C
65766,User65766,91,A
65767,User65767,33,A
65768,User65768,52,C
65769,User65769,13,C
65770,User65770,82,B
65771,User65771,39,A
65772,User65772,87,C
65773,User65773,40,B
65774,User65774,75,B
65775,User65775,50,B
65776,User65776,65,A
65777,User65777,55,B
65778,User65778,77,A
65779,User65779,97,A
65780,User65780,13,A
65781,User65781,94,A
65782,User65782,64,B
65783,User65783,81,A
65784,User65784,69,B
65785,User65785,8,A
65786,User65786,65,A
65787,User65787,25,C
65788,User65788,85,C
65789,User65789,22,C
65790,User65790,39,C
65791,User65791,47,A
65792,User65792,11,C
65793,User65793,5,B
65794,User65794,55,C
65795,User65795,94,A
65796,User65796,57,A
65797,User65797,91,B
65798,User65798,8,B
65799,User65799,73,C
65800,User65800,98,C
65801,User65801,48,B
65802,User65802,8,C
65803,User65803,3,B
65804,User65804,67,C
65805,User65805,3,B
65806,User65806,8,C
65807,User65807,25,A
65808,User65808,89,C
65809,User65809,43,A
65810,User65810,78,A
65811,User65811,74,C
65812,User65812,39,C
65813,User65813,12,A
65814,User65814,90,C
65815,User65815,47,A
65816,User65816,69,B
65817,User65817,40,C
65818,User65818,75,B
65819,User65819,93,B
65820,User65820,84,B
65821,User65821,10,A
65822,User65822,2,A
65823,User65823,62,B
65824,User65824,68,C
65825,User65825,32,B
65826,User65826,82,A
65827,User65827,10,A
65828,User65828,82,B
65829,User65829,90,B
65830,User65830,70,A
65831,User65831,56,B
65832,User65832,36,A
65833,User65833,49,C
65834,User65834,83,B
65835,User65835,80,B
65836,User65836,67,C
65837,User65837,88,C
65838,User65838,76,C
65839,User65839,38,A
65840,User65840,83,B
65841,User65841,88,A
65842,User65842,76,B
65843,User65843,34,A
65844,User65844,91,A
65845,User65845,52,C
65846,User65846,78,A
65847,User65847,39,C
65848,User65848,51,B
65849,User65849,47,A
65850,User65850,18,A
65851,User65851,20,A
65852,User65852,52,B
65853,User65853,22,B
65854,User65854,54,A
65855,User65855,76,C
65856,User65856,11,C
65857,User65857,79,C
65858,User65858,34,C
65859,User65859,50,A
65860,User65860,78,C
65861,User65861,68,C
65862,User65862,3,A
65863,User65863,28,B
65864,User65864,98,B
65865,User65865,30,A
65866,User65866,36,C
65867,User65867,62,B
65868,User65868,24,B
65869,User65869,6,B
65870,User65870,18,A
65871,User65871,46,B
65872,User65872,33,B
65873,User65873,87,A
65874,User65874,98,A
65875,User65875,52,B
65876,User65876,60,A
65877,User65877,14,B
65878,User65878,32,C
65879,User65879,38,B
65880,User65880,32,B
65881,User65881,79,C
65882,User65882,26,B
65883,User65883,60,C
65884,User65884,83,C
65885,User65885,77,B
65886,User65886,88,B
65887,User65887,0,C
65888,User65888,42,B
65889,User65889,64,B
65890,User65890,63,A
65891,User65891,80,C
65892,User65892,58,A
65893,User65893,99,A
65894,User65894,53,C
65895,User65895,45,C
65896,User65896,42,A
65897,User65897,59,B
65898,User65898,50,B
65899,User65899,25,C
65900,User65900,42,A
65901,User65901,24,A
65902,User65902,61,B
65903,User65903,21,C
65904,User65904,27,A
65905,User65905,10,B
65906,User65906,73,B
65907,User65907,43,B
65908,User65908,95,C
65909,User65909,78,B
65910,User65910,81,C
65911,User65911,2,B
65912,User65912,69,B
65913,User65913,2,C
65914,User65914,38,B
65915,User65915,33,A
65916,User65916,58,B
65917,User65917,31,C
65918,User65918,79,A
65919,User65919,94,A
65920,User65920,31,C
65921,User65921,28,B
65922,User65922,62,A
65923,User65923,43,B
65924,User65924,1,C
65925,User65925,19,C
65926,User65926,49,C
65927,User65927,99,C
65928,User65928,45,C
65929,User65929,49,A
65930,User65930,71,A
65931,User65931,8,A
65932,User65932,46,C
65933,User65933,99,B
65934,User65934,67,B
65935,User65935,14,A
65936,User65936,12,C
65937,User65937,33,C
65938,User65938,41,B
65939,User65939,53,A
65940,User65940,50,A
65941,User65941,60,B
65942,User65942,28,B
65943,User65943,65,A
65944,User65944,17,B
65945,User65945,5,B
65946,User65946,61,C
65947,User65947,17,A
65948,User65948,17,A
65949,User65949,50,C
65950,User65950,18,A
65951,User65951,91,B
65952,User65952,0,B
65953,User65953,24,A
65954,User65954,28,C
65955,User65955,41,C
65956,User65956,19,C
65957,User65957,51,B
65958,User65958,2,A
65959,User65959,9,C
65960,User65960,26,A
65961,User65961,3,B
65962,User65962,92,B
65963,User65963,0,B
65964,User65964,64,A
65965,User65965,93,C
65966,User65966,43,C
65967,User65967,47,B
65968,User65968,64,B
65969,User65969,8,B
65970,User65970,13,B
65971,User65971,24,A
65972,User65972,89,B
65973,User65973,81,B
65974,User65974,8,A
65975,User65975,97,B
65976,User65976,100,A
65977,User65977,16,A
65978,User65978,7,C
65979,User65979,87,A
65980,User65980,50,C
65981,User65981,64,B
65982,User65982,19,C
65983,User65983,89,B
65984,User65984,13,A
65985,User65985,90,B
65986,User65986,97,C
65987,User65987,69,C
65988,User65988,46,C
65989,User65989,68,A
65990,User65990,19,A
65991,User65991,4,A
65992,User65992,42,A
65993,User65993,40,B
65994,User65994,48,C
65995,User65995,64,B
65996,User65996,93,B
65997,User65997,88,B
65998,User65998,56,C
65999,User65999,100,C
66000,User66000,20,C
66001,User66001,64,A
66002,User66002,44,B
66003,User66003,89,A
66004,User66004,94,C
66005,User66005,19,A
66006,User66006,95,A
66007,User66007,61,C
66008,User66008,28,A
66009,User66009,29,B
66010,User66010,99,A
66011,User66011,83,A
66012,User66012,91,B
66013,User66013,11,A
66014,User66014,49,A
66015,User66015,22,A
66016,User66016,100,B
66017,User66017,43,A
66018,User66018,53,C
66019,User66019,2,A
66020,User66020,61,B
66021,User66021,7,C
66022,User66022,46,A
66023,User66023,41,C
66024,User66024,81,C
66025,User66025,20,A
66026,User66026,15,C
66027,User66027,32,A
66028,User66028,76,B
66029,User66029,84,A
66030,User66030,17,A
66031,User66031,78,A
66032,User66032,90,C
66033,User66033,32,B
66034,User66034,48,B
66035,User66035,4,A
66036,User66036,68,B
66037,User66037,59,C
66038,User66038,3,C
66039,User66039,93,B
66040,User66040,69,A
66041,User66041,42,C
66042,User66042,89,C
66043,User66043,63,A
66044,User66044,81,C
66045,User66045,22,A
66046,User66046,90,C
66047,User66047,90,B
66048,User66048,50,C
66049,User66049,99,A
66050,User66050,74,A
66051,User66051,56,B
66052,User66052,75,C
66053,User66053,78,B
66054,User66054,3,A
66055,User66055,11,C
66056,User66056,96,A
66057,User66057,77,C
66058,User66058,36,A
66059,User66059,99,A
66060,User66060,29,C
66061,User66061,20,B
66062,User66062,100,B
66063,User66063,22,C
66064,User66064,39,B
66065,User66065,22,C
66066,User66066,94,A
66067,User66067,10,A
66068,User66068,86,A
66069,User66069,36,C
66070,User66070,28,A
66071,User66071,64,C
66072,User66072,37,C
66073,User66073,18,A
66074,User66074,44,B
66075,User66075,66,A
66076,User66076,41,A
66077,User66077,84,C
66078,User66078,24,A
66079,User66079,35,B
66080,User66080,52,A
66081,User66081,17,A
66082,User66082,36,B
66083,User66083,51,C
66084,User66084,46,A
66085,User66085,25,B
66086,User66086,1,A
66087,User66087,48,A
66088,User66088,32,C
66089,User66089,71,B
66090,User66090,24,C
66091,User66091,80,B
66092,User66092,90,B
66093,User66093,47,B
66094,User66094,11,A
66095,User66095,91,A
66096,User66096,3,C
66097,User66097,21,A
66098,User66098,95,A
66099,User66099,74,A
66100,User66100,34,C
66101,User66101,67,B
66102,User66102,13,A
66103,User66103,59,A
66104,User66104,91,A
66105,User66105,72,B
66106,User66106,9,A
66107,User66107,87,A
66108,User66108,49,B
66109,User66109,96,B
66110,User66110,84,A
66111,User66111,28,C
66112,User66112,27,A
66113,User66113,62,A
66114,User66114,21,A
66115,User66115,63,C
66116,User66116,33,C
66117,User66117,63,C
66118,User66118,60,A
66119,User66119,91,A
66120,User66120,95,C
66121,User66121,10,B
66122,User66122,35,B
66123,User66123,95,B
66124,User66124,84,C
66125,User66125,99,C
66126,User66126,59,A
66127,User66127,67,B
66128,User66128,91,A
66129,User66129,46,A
66130,User66130,49,C
66131,User66131,74,B
66132,User66132,96,A
66133,User66133,29,C
66134,User66134,41,C
66135,User66135,59,B
66136,User66136,37,A
66137,User66137,69,B
66138,User66138,89,A
66139,User66139,80,C
66140,User66140,60,B
66141,User66141,51,B
66142,User66142,51,B
66143,User66143,43,C
66144,User66144,1,C
66145,User66145,66,C
66146,User66146,22,C
66147,User66147,32,C
66148,User66148,25,B
66149,User66149,67,C
66150,User66150,100,C
66151,User66151,92,C
66152,User66152,1,B
66153,User66153,42,A
66154,User66154,75,C
66155,User66155,6,C
66156,User66156,32,A
66157,User66157,25,B
66158,User66158,88,B
66159,User66159,72,B
66160,User66160,51,B
66161,User66161,55,A
66162,User66162,13,A
66163,User66163,90,B
66164,User66164,11,C
66165,User66165,35,C
66166,User66166,30,A
66167,User66167,72,A
66168,User66168,36,C
66169,User66169,53,B
66170,User66170,0,C
66171,User66171,61,C
66172,User66172,82,C
66173,User66173,85,C
66174,User66174,75,A
66175,User66175,73,A
66176,User66176,35,A
66177,User66177,6,C
66178,User66178,28,A
66179,User66179,9,B
66180,User66180,33,A
66181,User66181,23,B
66182,User66182,87,B
66183,User66183,77,C
